ArpCode,lat,lon
PSU,0.833333333,112.9333333
PSV,60.31666667,1.7
PSW,20.71666667,46.61666667
PSX,28.7,96.21666667
PSY,51.75,59
PSZ,18.96666667,57.86666667
PTA,60.2,154.3333333
PTB,37.18333333,77.51666667
PTC,55.79166667,133.6
PTD,56.25,134.65
PTE,32.75,153.8
PTF,17.78333333,177.2166667
PTG,23.91666667,29.48333333
PTH,56.96666667,158.6333333
PTI,16.48361111,145.4513889
PTJ,38.31666667,141.4666667
PTK,42.66666667,83.4
PTL,56.29722222,134.6625
PTM,7.566666667,70.18333333
PTN,29.75,91.30833333
PTO,26.21666667,52.66666667
PTP,16.26666667,61.53333333
PTQ,1.738888889,52.24444444
PTR,57.83333333,153.25
PTS,37.45,94.73333333
PTT,37.7,98.75
PTU,59.01666667,161.8166667
PTV,36.03333333,119.0666667
PTW,40.23333333,75.65
PTX,1.85,76.03333333
PTY,9.066666667,79.38333333
PTZ,1.516666667,78.04166667
PUA,2.4,150.2333333
PUB,38.28333333,104.5
PUC,39.60277778,110.75
PUD,47.71666667,65.91666667
PUE,8.683333333,77.53333333
PUF,43.38333333,0.416666667
PUG,32.5,137.7166667
PUH,15.7,96.46666667
PUI,5.833333333,142.8333333
PUJ,18.56666667,68.38333333
PUL,47.73333333,122.65
PUM,3.666666667,119.8
PUN,1.366666667,26.33333333
PUO,70.25,148.3333333
PUP,11.16666667,1.15
PUQ,53,70.85
PUR,11.11666667,67.5
PUS,35.16666667,129.1333333
PUT,14.13333333,77.78333333
PUU,0.5,76.41666667
PUV,20.25,164.05
PUW,46.75,117.1166667
PUX,40.34027778,72.94444444
PUY,44.88333333,13.91666667
PUZ,14.05,83.38333333
PVA,13.35,81.35
PVC,42.06666667,70.21666667
PVD,41.73333333,71.43333333
PVE,9.583333333,79
PVF,38.71666667,120.8
PVG,31.2,121.3333333
PVH,8.716666667,63.9
PVI,23.06666667,52.46666667
PVK,38.92638889,20.76583333
PVN,42,24.5
PVO,1.033333333,80.46666667
PVR,20.68333333,105.2666667
PVS,64.38333333,173.3
PVU,40.23333333,111.7166667
PVW,34.16666667,101.7166667
PVX,64.36666667,173.2333333
PVY,59.31666667,154.9166667
PVZ,41.73333333,81.21666667
PWA,35.53333333,97.63333333
PWD,48.76666667,104.55
PWE,69.78333333,170.6
PWI,11.33333333,36.41666667
PWK,42,87.96666667
PWL,7.45,109.4166667
PWM,43.65,70.3
PWN,22.83333333,74.35
PWO,8.466666667,28.88333333
PWQ,52.18333333,77.06666667
PWR,56.38333333,134.65
PWT,47.48333333,122.75
PXL,35.83333333,110.3833333
PXM,15.83333333,97.16666667
PXO,33.06666667,16.35
PXU,14.00305556,108.0213889
PYA,5.75,74.4
PYB,18.85,82.58333333
PYC,9.3,78.25
PYE,9.016666667,158.0333333
PYH,5.6,67.5
PYJ,66.41666667,112.05
PYL,60.68333333,147.9166667
PYM,41.96666667,70.68333333
PYN,1.8,78.16666667
PYO,0.066666667,75.86666667
PYR,37.75,21.75
PYV,8.133333333,77.7
PYX,12.95,100.8833333
PZA,5.783333333,71.81666667
PZB,29.65,30.4
PZE,50.11666667,5.666666667
PZH,31.35,69.45
PZI,26.5,101.7166667
PZK,10.88333333,165.8166667
PZL,27.86666667,32.3
PZO,8.3,62.73333333
PZU,19.58333333,37.21666667
PZY,48.66666667,17.84166667
QAC,24.78333333,50
QAD,45.95,12.65
QAE,35.83333333,0.316666667
QAG,35.13333333,1.833333333
QAH,2.416666667,44.46666667
QAI,45.55,6.666666667
QAJ,25.38333333,55.43333333
QAK,21.23333333,43.76666667
QAL,44.91666667,8.633333333
QAM,49.86666667,2.383333333
QAN,35.01666667,1.75
QAO,37.31666667,13.58333333
QAP,6.45,3.366666667
QAQ,42.36666667,13.3
QAR,51.98333333,5.916666667
QAS,36.21666667,1.333333333
QAT,7.166666667,3.433333333
QAU,20.9,48.51666667
QAV,4.383333333,69.98333333
QAW,33.66666667,85.83333333
QAX,5.1,7.35
QAY,46.06666667,23.55
QAZ,49.28333333,19.9
QBA,42.28333333,18.83333333
QBB,35.25,0.65
QBC,52.38333333,126.7666667
QBD,22.5,43.83333333
QBE,36.66666667,149.8333333
QBF,39.63333333,106.3666667
QBG,44.86666667,20.66666667
QBH,48.9,2.283333333
QBI,41.01666667,21.33333333
QBJ,36.03333333,4.816666667
QBK,19.93333333,44.16666667
QBL,31.71666667,14.01666667
QBM,45.61666667,6.783333333
QBN,22.58333333,44.2
QBO,51.46666667,7.183333333
QBP,35.73333333,7.366666667
QBQ,47.23333333,6.033333333
QBR,30.41666667,49.03333333
QBS,45.55,10.21666667
QBT,35.75,0.083333333
QBV,41.13333333,14.76666667
QBW,35.71666667,150.1833333
QBX,3.683333333,40.33333333
QBY,47.25,24.5
QBZ,36.36666667,3.916666667
QCA,21.43333333,39.81666667
QCB,35.63333333,140.1166667
QCC,12.68333333,38.3
QCD,29.68333333,51.05
QCE,39.77222222,104.8833333
QCF,21.3,50.26666667
QCG,21.38333333,42.65
QCH,19.53333333,40.65
QCJ,22.86666667,48.5
QCK,22.25,42.05
QCL,37.48333333,14.06666667
QCM,45.8,9.083333333
QCN,29.46666667,50.75
QCO,22.71666667,80.9
QCP,6.2,36.5
QCQ,23.61666667,45.41666667
QCR,27.3,50.58333333
QCS,39.28333333,16.26666667
QCT,9.083333333,5
QCU,68.73333333,52.33333333
QCV,23.63333333,46.53333333
QCW,41.2,73.43333333
QCX,23.61666667,46.56666667
QCY,53.11666667,0.166666667
QCZ,38.9,16.6
QDA,29.75,56.96666667
QDB,30.5,52.86666667
QDC,21.45,51.5
QDD,47.73333333,26.68333333
QDE,21.08333333,49
QDF,20.66666667,43.8
QDH,51.15,0.883333333
QDI,47.41666667,9.766666667
QDJ,34.71666667,3.233333333
QDK,30.08333333,70.73333333
QDM,26.41666667,50.1
QDN,37.06666667,149.9
QDO,1.3,48.46666667
QDP,31,54.66666667
QDQ,22.75,43.31666667
QDR,32.61666667,36.1
QDS,22.4,45.41666667
QDT,36.1,7.516666667
QDU,51.31666667,6.833333333
QDV,23.16666667,46.9
QDW,23.7,46.61666667
QDY,36.6,128.7333333
QDZ,34.83333333,0.166666667
QEA,42.65,13.7
QEB,36.38333333,139.0666667
QEC,32.5,20.83333333
QED,36.25,2.8
QEE,8.75,167.8166667
QEH,36.8,7.75
QEL,32.55,148.95
QER,14.75,49.51666667
QEY,66,53
QEZ,41.66666667,12.5
QFA,52.26666667,4.75
QFB,48,7.866666667
QFD,36.6,2.9
QFE,32.36666667,84.83333333
QFG,60.63333333,45.9
QFI,68.15,53.16666667
QFJ,67,53
QFK,62.05,5.366666667
QFN,66.5,52
QFQ,61.95,5.1
QFR,41.63333333,13.31666667
QFS,26.3,48.61666667
QFT,68,53
QFV,60.30277778,4.286111111
QFW,40.15,75.21666667
QFX,60.98333333,45.43333333
QFZ,49.21944444,7.116666667
QGA,24.08333333,54.25
QGB,22.56666667,47.41666667
QGC,12.56666667,41.38333333
QGE,36.46666667,7.433333333
QGF,29.65,51.48333333
QGG,30.71666667,20.2
QGH,32.2,13.03333333
QGI,22.8,43.2
QGJ,22.26666667,42.56666667
QGK,8.683333333,35.6
QGL,47.41666667,9.383333333
QGM,36.16666667,6.166666667
QGN,41.11666667,1.25
QGO,45.9,13.6
QGP,8.9,36.48333333
QGQ,65.5,52
QGR,66,52
QGS,12.11666667,38.43333333
QGT,34.73333333,135.5666667
QGU,35.41666667,136.75
QGV,50.03611111,8.566666667
QGY,47.66666667,17.65
QHA,50.96666667,5.383333333
QHB,22.71666667,47.63333333
QHC,23.3,51.38333333
QHD,49.95277778,7.252777778
QHE,26.25,49.38333333
QHF,29.58333333,51.33333333
QHG,19.48333333,44.25
QHH,36.66666667,6.583333333
QHL,1.3,47.91666667
QHM,35.15,36.73333333
QHN,12.26666667,46.41666667
QHO,41.83333333,87.95
QHP,23,45.6
QHS,34.73333333,36.71666667
QHT,22.43333333,42.98333333
QHV,29.68333333,51.13333333
QIB,28.63333333,53.1
QIC,37.06666667,15.3
QID,21.73333333,45.25
QIF,51.46666667,0.333333333
QIG,6.366666667,39.3
QIH,22.1,43.25
QII,52.03333333,12.1
QIJ,43.53333333,5.666666667
QIK,6.45,3.433333333
QIL,35.51666667,0.183333333
QIM,36.03333333,6.566666667
QIN,36.8,34.63333333
QIO,35.3,1.15
QIR,32.55,35.85
QIS,36.36666667,140.4666667
QIT,15.28333333,40.26666667
QIU,40.03333333,3.833333333
QIW,25.53333333,55.58333333
QIX,4.966666667,39.01666667
QIY,18,146.1333333
QJA,26.48333333,49.06666667
QJB,27.03333333,49.4
QJC,27.53333333,89.71666667
QJD,36.41666667,148.6333333
QJE,66.5,53
QJF,65,52
QJG,67.5,53
QJH,68.5,53
QJI,68.63333333,51.83333333
QJK,7.433333333,6.716666667
QJM,27.11666667,48.9
QJN,33.96666667,35.63333333
QJO,22.73333333,45.58333333
QJR,42.41666667,2.866666667
QJT,65.05,52.36666667
QJU,31.31666667,75.56666667
QJV,57.725,10.58333333
QJY,54.16666667,15.58333333
QJZ,47.16666667,1.602777778
QKA,49.05,8.4
QKB,39.76944444,104.8833333
QKC,35.8,50.98333333
QKE,14.48333333,28.41666667
QKF,51.33333333,6.566666667
QKH,32.81666667,73.86666667
QKI,50.85,20.65
QKJ,35.46666667,7.183333333
QKL,50.9,7.183333333
QKO,32.65,14.25
QKP,24.98333333,31.61666667
QKR,5.15,52.65
QKS,39.76666667,104.8861111
QKT,65.83333333,53.33333333
QKU,51.31666667,6.85
QKW,36.58333333,136.6333333
QKY,34.21666667,135.1833333
QKZ,47.66666667,9.166666667
QLA,51.18333333,1.05
QLB,29.45,51.96666667
QLC,50.28333333,18.66666667
QLD,36.46666667,2.833333333
QLE,34.55,146.4
QLF,60.96666667,25.66666667
QLG,48.55,12.15
QLH,50.06666667,8.533333333
QLI,34.66666667,33.03333333
QLJ,47.05,8.3
QLK,36.83333333,8.5
QLL,29.76666667,51.15
QLM,40.46666667,3.566666667
QLO,47.61666667,7.666666667
QLP,44.11666667,9.833333333
QLR,39.78333333,8.816666667
QLS,46.51666667,6.633333333
QLT,41.46666667,12.86666667
QLU,51.25,22.58333333
QLW,21.23333333,45
QLX,47.48333333,9.733333333
QLZ,51.76666667,19.5
QMA,23.05,81.58333333
QMB,28.3,53.5
QMC,23.31666667,46.58333333
QMD,31.71666667,35.8
QME,38.18333333,15.56666667
QMF,26.11666667,49.81666667
QMG,34.83333333,1.833333333
QMH,35.85,7.15
QMI,23.53333333,46.2
QMJ,31.96666667,49.3
QMK,68.25,52.88333333
QML,33.18333333,73.76666667
QMM,42.76666667,10.23333333
QMN,26.3,31.1
QMO,50.45,3.933333333
QMQ,25.93333333,13.95
QMR,37.8,12.43333333
QMS,35.18333333,128.5333333
QMT,35.85,0.116666667
QMU,45.48333333,6.533333333
QMV,41.03333333,74.01666667
QMW,35.58333333,0.083333333
QMZ,50.01666667,8.266666667
QNB,22.56666667,72.93333333
QNC,46.98333333,6.933333333
QND,45.25,19.98333333
QNE,26.25,49.51666667
QNF,28.41666667,77.31666667
QNG,36.65,138.1833333
QNH,26.2,48.8
QNI,6.15,6.783333333
QNK,6.866666667,7.4
QNL,48.88333333,2.266666667
QNM,50.46666667,4.866666667
QNN,6.45,3.4
QNO,42.85,13.56666667
QNP,34.96666667,34
QNQ,55.58333333,13
QNR,22.9,49.6
QNS,29.93333333,51.18333333
QNT,22.88333333,43.11666667
QNU,40.31666667,9.333333333
QNV,22.73333333,43.46666667
QNW,31.13333333,76.13333333
QNZ,34.68333333,135.8166667
QOA,21.46666667,47
QOC,23.53333333,46.76666667
QOD,21.78333333,50.83333333
QOF,50.40277778,30.46666667
QOH,50.4,30.46944444
QOJ,28.58333333,56
QOL,37,6.566666667
QOM,35.91666667,139.6666667
QON,49.68333333,5.816666667
QOO,35,135.8333333
QOP,45.96666667,12.98333333
QOQ,66.16666667,53.5
QOR,41,37.88333333
QOS,39.9,8.6
QOT,43.21666667,141
QOU,35.98333333,0.916666667
QOV,33.43333333,70.61666667
QOW,5.483333333,7.033333333
QOY,53.18333333,22.06666667
QOZ,36.31666667,7.166666667
QPA,45.41666667,11.88333333
QPB,41.55,14.65
QPD,22.41666667,83.7
QPE,22.51666667,43.16666667
QPF,22.13333333,50.16666667
QPH,22.61666667,27.1
QPJ,46.1,18.25
QPL,44.93333333,26.03333333
QPM,50.68333333,17.91666667
QPN,46.93333333,26.36666667
QPO,40.63333333,15.8
QPR,43.88333333,11.1
QPS,21.98333333,47.33333333
QPT,18.58333333,46.53333333
QPU,26.25,51.08333333
QPV,35.5,148.6166667
QPW,68.31666667,53.41666667
QPY,41.45,87.63333333
QPZ,45.01666667,9.666666667
QQD,51.13333333,1.316666667
QQH,51.95,1.283333333
QQK,51.53333333,0.116666667
QQM,53.46666667,2.233333333
QQN,52.46666667,1.916666667
QQP,51.51666667,0.183333333
QQR,51.33333333,1.416666667
QQU,51.53333333,0.133333333
QQW,51.5,0.116666667
QQX,51.38333333,2.366666667
QQY,53.96666667,1.083333333
QRA,26.26666667,28.15
QRB,47.78333333,9.616666667
QRC,34.16666667,70.75
QRD,22.06666667,46.56666667
QRG,36.93333333,14.73333333
QRH,51.91666667,4.483333333
QRI,41.03333333,40.91666667
QRJ,20.26666667,40.41666667
QRK,20.31666667,45.5
QRL,36.51666667,4.883333333
QRM,32.23333333,148.25
QRN,42.3,140.9833333
QRO,20.6,100.3833333
QRP,29.4,50.9
QRQ,36.85,28.26666667
QRR,31.7,147.8333333
QRS,45.28333333,21.88333333
QRT,42.4,12.85
QRU,27.21666667,49.65
QRW,5.516666667,5.75
QRX,36.23333333,150.05
QRY,66.81666667,53.08333333
QRZ,22.46666667,44.46666667
QSA,41.55,2.1
QSB,23.7,46.55
QSC,22.03333333,47.88333333
QSD,22.8,43.08333333
QSE,23.66666667,46.51666667
QSF,36.18333333,5.7
QSG,55.01666667,9.783333333
QSH,49.76666667,8.666666667
QSI,3.35,37.33333333
QSJ,21.15,44.26666667
QSK,36.38333333,8
QSL,6.516666667,3.366666667
QSN,22.78333333,81.91666667
QSO,35.81666667,10.63333333
QSQ,33.55,35.36666667
QSR,40.68333333,14.78333333
QSS,40.71666667,8.566666667
QST,40.76666667,29.91666667
QSV,46.58333333,25.05
QSW,32.71666667,36.55
QSX,6.25,57.51666667
QSZ,34.96666667,138.3833333
QTC,41.06666667,14.33333333
QTD,8.116666667,34.91666667
QTE,3.6,38.96666667
QTF,26.5,50
QTG,21.4,51.43333333
QTH,36.48333333,148.3166667
QTI,37.98333333,13.7
QTL,19.71666667,42.11666667
QTM,42.63333333,141.6
QTN,33.58333333,71.63333333
QTO,36.46666667,148.4666667
QTR,34.91666667,35.86666667
QTS,39.65,104.9833333
QTU,23.26666667,47.31666667
QTW,36.33333333,127.4333333
QTY,34.71666667,136.5166667
QTZ,18.15,94.41666667
QUB,26.6,12.76888889
QUC,10.23333333,64.66666667
QUE,66,53.5
QUF,59.46666667,24.75
QUI,22.31666667,68.93333333
QUL,48.4,10
QUM,34.65,50.9
QUN,37.88333333,127.7333333
QUO,5.05,7.933333333
QUP,66.33333333,53.5
QUR,21.11666667,42.38333333
QUS,12.2,6.666666667
QUT,36.55,139.8666667
QUV,66.5,53.5
QUW,66.83333333,53.5
QUY,52.35,0.116666667
QVA,45.8,8.8
QVB,26.21666667,51.08333333
QVC,20.75,42.88333333
QVG,48.73333333,2.233333333
QVH,20.41666667,40.33333333
QVI,43.65,7
QVL,6.433333333,3.433333333
QVN,40.9,14.78333333
QVP,23.25,48.96666667
QVR,22.5,44.08333333
QVU,47.13333333,9.533333333
QVX,35.1,1.85
QWC,52.45,13.4
QWF,40.58611111,105.0833333
QWH,40.4,105.1
QWL,36.46666667,148.4833333
QWM,40.16666667,105.1
QWP,39.76666667,104.8888889
QWU,49.8,9.933333333
QWV,44.26666667,19.88333333
QWY,44.50277778,123.2833333
QWZ,51.08333333,5.083333333
QXB,43.51666667,5.45
QXC,4.833333333,43.35
QXD,20.85,41.1
QXE,41.71666667,13.61666667
QXG,47.48611111,0.533333333
QXP,41.16666667,20.68333333
QYB,6.5,3.383333333
QYE,52.2,6.883333333
QYG,54,13
QYH,52.25,6.75
QYI,52.23333333,5.166666667
QYK,37.7,126.9333333
QYL,52.35,6.65
QYM,52.15,5.4
QYN,28.65,153.6333333
QYO,53.8,20.48333333
QYP,52.21666667,5.966666667
QYV,52.25,6.166666667
QYZ,52.95,5.916666667
QZA,32.06666667,36.08333333
QZB,46.03333333,7.75
QZC,36.5,148.25
QZD,46.26666667,20.13333333
QZF,42.5,2.5
QZI,36.8,4.033333333
QZL,32.53333333,14.61666667
QZM,36.36666667,148.6
QZN,36,1
QZO,43.45,11.85
QZT,32.75,12.73333333
QZU,61.13333333,21.5
QZX,52.45,1.75
QZY,41.61944444,88.20277778
RAA,4.166666667,152.4666667
RAB,4.213888889,152.1855556
RAC,42.75777778,87.82083333
RAD,18.43333333,64.61666667
RAE,30.9,41.13333333
RAF,29.6,34.85
RAG,37.8,174.8833333
RAH,29.65,43.5
RAI,14.92527778,23.50305556
RAJ,22.31666667,70.78333333
RAK,31.61666667,8.033333333
RAL,33.95,117.4333333
RAM,12,134.8166667
RAN,44.36666667,12.21666667
RAO,21.15,47.76666667
RAP,44.03333333,103.05
RAQ,4.85,122.7166667
RAR,21.2,159.8
RAS,37.33333333,49.6
RAT,62.5,77
RAU,25.75,89.23333333
RAV,6.316666667,70.18333333
RAW,6.366666667,155.3833333
RAX,9.672222222,148.0333333
RAY,55.85,5.05
RAZ,33.86666667,73.76666667
RBA,34.05,6.75
RBB,4.4,59.58333333
RBC,34.65,142.7833333
RBD,32.66666667,96.83333333
RBE,13.66666667,106.9833333
RBF,34.26666667,116.85
RBG,43.23333333,123.35
RBH,58.55,155.8
RBI,17.03333333,178.9166667
RBJ,45.45,141.05
RBK,33.56666667,117.1166667
RBL,40.15,122.25
RBM,48.90277778,12.51944444
RBN,24.61666667,82.86666667
RBO,18.33333333,59.75
RBP,9.983333333,149.8333333
RBQ,14.45,67.55
RBR,10,67.81666667
RBS,37.7,148.5
RBT,2.333333333,37.98333333
RBU,20.76666667,117.15
RBV,8.166944444,157.6388889
RBW,32.9,80.66666667
RBY,64.73333333,155.4833333
RCA,44.15,103.1
RCB,28.73333333,32.1
RCE,48.61666667,123.1166667
RCH,11.53333333,72.93333333
RCK,30.65,97
RCL,15.48333333,167.8333333
RCM,20.71694444,143.1166667
RCN,35.78333333,137.7833333
RCO,45.89055556,0.980555556
RCQ,29.18333333,59.7
RCR,41.06666667,86.21666667
RCS,51.35,0.5
RCT,43.9,85.51666667
RCU,33.1,64.26666667
RCY,23.65,74.85
RDA,18.95,135.2
RDB,67.75,163.6666667
RDC,8.030277778,49.98
RDD,40.5,122.3
RDE,1.583333333,133.3333333
RDG,40.38333333,75.96666667
RDM,44.25,121.15
RDR,46.83333333,96.75
RDS,37.38333333,68.9
RDT,16.43333333,15.65
RDU,35.87833333,78.78666667
RDV,61.83333333,157.3333333
RDZ,44.41666667,2.483333333
REA,19,135.1
REB,53.35,12.71666667
REC,8.125833333,34.92388889
RED,40.68333333,77.61666667
REE,33.66666667,101.8166667
REG,38.06666667,15.65
REH,38.71666667,75.13333333
REI,4.316666667,52.13333333
REK,64.13333333,21.95
REL,43.21666667,65.26666667
REN,51.8,55.45
REO,42.59055556,117.8672222
REP,13.41666667,103.8166667
RES,27.45,59.05
RET,67.53333333,12.1
REU,41.15,1.166666667
REW,24.53333333,81.3
REX,26.01666667,98.23333333
REY,14.31666667,67.26666667
REZ,22.47805556,44.48111111
RFA,4.983333333,23.91666667
RFD,42.19972222,89.1
RFG,28.3,97.28333333
RFK,32.96666667,90.83333333
RFN,66.41666667,15.91666667
RFP,16.71666667,151.45
RFR,10.33333333,83.88333333
RFS,13.88333333,84.4
RGA,53.78333333,67.76666667
RGE,5.5,143.0833333
RGH,25.21666667,88.76666667
RGI,14.96666667,147.6666667
RGL,51.61666667,69.28333333
RGN,16.90277778,96.13333333
RGR,32.46666667,98.68333333
RGT,0.4,102.3333333
RHA,65.33333333,20.58333333
RHD,27.46666667,64.91666667
RHE,49.31666667,4.066666667
RHG,1.5,29.63333333
RHI,45.63333333,89.45
RHL,22.63333333,119.9666667
RHO,36.38333333,28.11666667
RHP,27.33333333,87.00833333
RHV,37.35,121.9166667
RIA,29.71666667,53.7
RIB,11.01666667,66.08333333
RIC,37.5,77.31666667
RID,39.75,84.85
RIE,45.5,91.73333333
RIF,38.75,112.1
RIG,32.08333333,52.16666667
RIJ,6.166666667,77.08333333
RIK,9.866666667,85.48333333
RIL,39.51666667,107.7166667
RIM,6,78
RIN,8.2,157.0333333
RIO,22.9,43.16666667
RIR,33.61666667,117.45
RIS,45.23333333,141.1833333
RIT,9.25,78.5
RIV,33.61666667,117.45
RIW,43.05,108.45
RIX,56.91666667,23.96666667
RIY,14.65,49.38333333
RIZ,35.40555556,119.3236111
RJA,16.98333333,81.78333333
RJB,26.51666667,86.73333333
RJH,24.76666667,88.61666667
RJI,33.36861111,74.3025
RJK,45.33333333,14.59166667
RKC,41.73333333,122.6333333
RKD,44.06666667,69.1
RKE,55.58333333,12.13333333
RKH,34.93333333,81.01666667
RKI,0.95,100.75
RKO,2.083333333,99.68333333
RKP,28.08333333,97.03333333
RKR,35.05,94.61666667
RKS,41.6,109.0666667
RKT,25.61666667,55.93333333
RKU,8.816666667,146.5166667
RKV,64.13611111,21.95
RKW,35.91666667,84.68333333
RKY,13.65,142.6166667
RKZ,29.16666667,88.51666667
RLA,38.13333333,91.78333333
RLD,46.3,119.3
RLG,53.91944444,12.28888889
RLI,33.58333333,85.85
RLK,40.45,107.2166667
RLP,18.43333333,144.4666667
RLT,18.78333333,7.366666667
RLU,67.1,156.9333333
RMA,26.55,148.7666667
RMB,24.25,55.78333333
RMC,42.2,89.1
RMD,18.76666667,79.4
RME,43.21666667,75.45
RMG,34.35,85.16666667
RMI,44.01666667,12.6
RMK,34.2,140.6833333
RML,6.816666667,79.88333333
RMN,5.916666667,141.3
RMP,65.5,150.15
RMQ,22.75,121.1
RMS,49.45,7.55
RNB,56.26666667,15.26666667
RNC,35.7,85.83333333
RND,29.53611111,98.46944444
RNE,46.05,4
RNG,40.09472222,108.7605556
RNH,45.11666667,92.53333333
RNI,12.08333333,83.06666667
RNJ,27.03333333,128.4333333
RNL,11.66666667,160.3
RNN,55.06666667,14.75
RNO,39.5,119.7666667
RNP,11.15,166.8833333
RNR,10.15,148.8166667
RNS,48.06666667,1.733333333
RNT,47.46666667,122.2
RNU,5.95,116.6666667
RNZ,40.95,87.15
ROA,37.31666667,79.98333333
ROB,6.25,10.38333333
ROC,43.11666667,77.66666667
ROD,33.76666667,19.83333333
ROG,36.33333333,94.11666667
ROH,18.85,143.7
ROI,16.11527778,103.7769444
ROK,23.36666667,150.4833333
ROL,40.3,109.9833333
ROM,41.9,12.48333333
RON,6.3,71.08333333
ROO,16.43333333,54.71666667
ROP,14.16666667,145.25
ROR,7.35,134.4666667
ROS,32.91666667,60.78333333
ROT,38.11666667,176.3166667
ROU,43.83333333,25.98333333
ROV,47.26666667,39.81666667
ROW,33.41666667,104.55
ROX,48.85,95.76666667
ROY,45.71944444,70.25138889
RPA,28.7,82.65
RPB,14.75,134.55
RPM,14.71666667,134.75
RPN,32.98333333,35.56666667
RPR,21.18333333,81.73333333
RPV,15.03333333,134.0333333
RPX,46.43333333,108.5333333
RRE,29.65,138.0666667
RRG,19.75,63.36666667
RRI,7.6,158.4
RRK,22.26666667,84.81666667
RRL,45.2,89.7
RRM,18.33333333,35.93333333
RRN,6,50.3
RRO,40.61666667,14.36666667
RRS,62.58333333,11.35
RRT,48.9,95.3
RRV,16.75,136.9166667
RSA,36.61666667,64.28333333
RSB,25.78333333,139.6166667
RSD,24.9,76.16666667
RSE,33.8,151.2166667
RSG,5.95,49.65
RSH,61.78333333,161.3333333
RSI,9.316666667,79.28333333
RSJ,48.63333333,122.85
RSK,1.5,134.25
RSL,38.88333333,98.85
RSN,32.51666667,92.61666667
RSP,58.16666667,154.8333333
RSS,11.78333333,34.4
RST,43.91666667,92.5
RSU,34.73333333,127.7666667
RSW,26.54222222,81.75527778
RSX,44.98472222,73.35222222
RTA,12.5,177.0833333
RTB,16.5,86.50833333
RTC,17,73.31666667
RTD,26.86666667,82.26666667
RTE,55.7,131.6333333
RTG,8.6,120.45
RTI,10.48333333,123.3666667
RTK,4.333333333,152.3916667
RTL,43.41666667,95.1
RTM,51.95,4.433333333
RTN,36.73333333,104.5
RTP,15.6,141.8333333
RTS,32,115.5333333
RTW,51.56666667,46.06666667
RTY,29,138.7333333
RUA,3.05,30.9
RUF,3.633333333,140.9333333
RUG,32.38333333,129.65
RUH,24.96666667,46.71666667
RUI,33.41666667,105.5833333
RUK,28.95,82.26666667
RUM,27.33333333,86.55
RUN,20.88333333,55.53333333
RUP,26.15,89.91666667
RUR,22.43333333,151.3333333
RUS,9.866666667,160.8333333
RUT,43.53333333,72.95
RUU,5.3,144.25
RUV,15.83333333,90.33333333
RUY,14.83333333,89.13333333
RVA,22.8,47.83333333
RVC,5.466666667,9.583333333
RVD,17.71666667,50.93333333
RVE,6.916666667,71.9
RVH,59.98333333,30.6
RVK,64.9,11.25
RVN,66.56666667,25.83333333
RVO,27.6,24.13333333
RVR,38.96666667,110.25
RVS,36.15,95.96666667
RVY,31.03333333,55.61666667
RWB,56.75,134.1333333
RWF,44.53333333,95.11666667
RWI,35.76666667,77.96666667
RWL,41.8,107.2
RWN,50.6,26.15
RWP,33.61666667,73.1
RXA,14.45,47.28333333
RXS,11.51666667,122.75
RYB,58.13333333,38.86666667
RYK,28.4,70.28333333
RYN,45.63333333,0.966666667
RYO,51.6,72.21666667
RZA,50.03333333,68.58333333
RZE,50.11666667,22.01666667
RZH,34.73333333,118.2166667
RZN,54.63333333,39.58333333
RZR,36.66666667,50.75
RZZ,36.46666667,77.66666667
SAA,41.45,106.8
SAB,17.58333333,63.33333333
SAC,38.51666667,121.5
SAD,32.85,109.6333333
SAE,2.316666667,125.4166667
SAF,35.61666667,106.0833333
SAG,69.36666667,148.7
SAH,15.48333333,44.21666667
SAI,43.93333333,12.41666667
SAJ,25.16666667,91.425
SAK,65.75,19.65
SAL,13.7,89.11666667
SAM,9.666666667,150.7833333
SAN,32.73333333,117.1833333
SAO,23.53333333,46.625
SAP,15.45,87.91666667
SAQ,25.05,78.03333333
SAR,38.11666667,89.7
SAS,33.31666667,115.9833333
SAT,29.55,98.46666667
SAU,10.5,121.9
SAV,32.13333333,81.2
SAW,40.53333333,29.55
SAX,8.1,78.31666667
SAY,43.25,11.25
SAZ,4.666666667,8.433333333
SBA,34.43333333,119.8333333
SBB,7.833333333,71.16666667
SBC,5.316666667,141.75
SBD,34.1,117.2833333
SBE,6.083333333,142.3
SBF,33.61666667,68.53333333
SBG,5.916666667,95.31666667
SBH,17.86666667,62.83333333
SBI,12.48333333,13.3
SBJ,18.72027778,39.8325
SBK,48.53333333,2.85
SBL,13.76666667,65.58333333
SBM,43.76222222,87.85083333
SBN,41.7,86.31666667
SBO,39.02916667,111.8375
SBP,35.3,120.6666667
SBQ,29.58333333,67.85
SBR,9.4,142.6666667
SBS,40.51666667,106.8666667
SBT,34.1,117.2666667
SBU,29.68333333,17.95
SBV,5.583333333,155.05
SBW,2.333333333,111.8333333
SBX,48.53333333,111.8666667
SBY,38.33333333,75.51666667
SBZ,45.78333333,24.1
SCA,8.5,76.175
SCB,41.66666667,96.65
SCC,70.33333333,148.3333333
SCD,14.925,87.25833333
SCE,40.77083333,77.88611111
